capacity,episodes,reward
1k,9,24.0
1k,10,24.0
1k,11,27.0
1k,12,27.0
1k,13,27.0
1k,14,27.0
1k,15,27.0
1k,16,27.0
1k,17,27.0
1k,18,27.0
1k,19,27.0
1k,20,27.0
1k,21,22.0
1k,22,22.0
1k,23,22.0
1k,24,22.0
1k,25,22.0
1k,26,22.0
1k,27,22.0
1k,28,22.0
1k,29,22.0
1k,30,22.0
1k,31,22.0
1k,32,22.5
1k,33,22.5
1k,34,22.5
1k,35,22.5
1k,36,22.5
1k,37,22.5
1k,38,22.5
1k,39,22.5
1k,40,22.5
1k,41,22.5
1k,42,22.5
1k,43,24.0
1k,44,24.0
1k,45,24.0
1k,46,24.0
1k,47,24.0
1k,48,24.0
1k,49,24.0
1k,50,24.0
1k,51,24.0
1k,52,24.0
1k,53,25.0
1k,54,25.0
1k,55,25.0
1k,56,25.0
1k,57,25.0
1k,58,25.0
1k,59,25.0
1k,60,25.0
1k,61,25.0
1k,62,25.0
1k,63,25.0
1k,64,25.714285714285715
1k,65,25.714285714285715
1k,66,25.714285714285715
1k,67,25.714285714285715
1k,68,25.714285714285715
1k,69,25.714285714285715
1k,70,25.714285714285715
1k,71,25.714285714285715
1k,72,25.714285714285715
1k,73,25.714285714285715
1k,74,25.714285714285715
1k,75,26.25
1k,76,26.25
1k,77,26.25
1k,78,26.25
1k,79,26.25
1k,80,26.25
1k,81,26.25
1k,82,26.25
1k,83,26.25
1k,84,26.25
1k,85,26.25
1k,86,26.666666666666668
1k,87,26.666666666666668
1k,88,26.666666666666668
1k,89,26.666666666666668
1k,90,26.666666666666668
1k,91,26.666666666666668
1k,92,26.666666666666668
1k,93,26.666666666666668
1k,94,26.666666666666668
1k,95,26.666666666666668
1k,96,26.666666666666668
1k,97,27.0
1k,98,27.0
1k,99,27.0
1k,100,27.0
1k,101,27.0
1k,102,27.0
1k,103,27.0
1k,104,27.0
1k,105,27.0
1k,106,27.0
1k,107,27.272727272727273
1k,108,27.272727272727273
1k,109,27.272727272727273
1k,110,27.272727272727273
1k,111,27.272727272727273
1k,112,27.272727272727273
1k,113,27.272727272727273
1k,114,27.272727272727273
1k,115,27.272727272727273
1k,116,27.272727272727273
1k,117,27.272727272727273
1k,118,27.5
1k,119,27.5
1k,120,27.5
1k,121,27.5
1k,122,27.5
1k,123,27.5
1k,124,27.5
1k,125,27.5
1k,126,27.5
1k,127,27.5
1k,128,27.5
1k,129,27.692307692307693
1k,130,27.692307692307693
1k,131,27.692307692307693
1k,132,27.692307692307693
1k,133,27.692307692307693
1k,134,27.692307692307693
1k,135,27.692307692307693
1k,136,27.692307692307693
1k,137,27.692307692307693
1k,138,27.692307692307693
1k,139,27.692307692307693
1k,140,27.857142857142858
1k,141,27.857142857142858
1k,142,27.857142857142858
1k,143,27.857142857142858
1k,144,27.857142857142858
1k,145,27.857142857142858
1k,146,27.857142857142858
1k,147,27.857142857142858
1k,148,27.857142857142858
1k,149,27.857142857142858
1k,150,27.857142857142858
1k,151,28.0
1k,152,28.0
1k,153,28.0
1k,154,28.0
1k,155,28.0
1k,156,28.0
1k,157,28.0
1k,158,28.0
1k,159,28.0
1k,160,28.0
1k,161,28.125
1k,162,28.125
1k,163,28.125
1k,164,28.125
1k,165,28.125
1k,166,28.125
1k,167,28.125
1k,168,28.125
1k,169,28.125
1k,170,28.125
1k,171,28.125
1k,172,28.235294117647058
1k,173,28.235294117647058
1k,174,28.235294117647058
1k,175,28.235294117647058
1k,176,28.235294117647058
1k,177,28.235294117647058
1k,178,28.235294117647058
1k,179,28.235294117647058
1k,180,28.235294117647058
1k,181,28.235294117647058
1k,182,28.235294117647058
1k,183,28.333333333333332
1k,184,28.333333333333332
1k,185,28.333333333333332
1k,186,28.333333333333332
