capacity,episodes,reward
5k,146,420.96774193548384
5k,147,420.96774193548384
5k,148,428.125
5k,149,428.125
5k,150,428.125
5k,151,428.125
5k,152,428.125
5k,153,428.125
5k,154,428.125
5k,155,434.8484848484849
5k,156,434.8484848484849
5k,157,434.8484848484849
5k,158,434.8484848484849
5k,159,434.8484848484849
5k,160,434.8484848484849
5k,161,434.8484848484849
5k,162,441.1764705882353
5k,163,441.1764705882353
5k,164,441.1764705882353
5k,165,441.1764705882353
5k,166,441.1764705882353
5k,167,441.1764705882353
5k,168,441.1764705882353
5k,169,441.1764705882353
5k,170,447.14285714285717
5k,171,447.14285714285717
5k,172,447.14285714285717
5k,173,447.14285714285717
5k,174,447.14285714285717
5k,175,447.14285714285717
5k,176,447.14285714285717
5k,177,452.77777777777777
5k,178,452.77777777777777
