capacity,episodes,reward
50k,126,203.55263157894737
50k,127,203.55263157894737
50k,128,203.55263157894737
50k,129,200.76923076923077
50k,130,200.76923076923077
50k,131,200.76923076923077
50k,132,201.375
50k,133,201.375
50k,134,201.375
50k,135,201.375
50k,136,202.9268292682927
50k,137,202.9268292682927
50k,138,202.9268292682927
50k,139,203.57142857142858
50k,140,203.57142857142858
50k,141,203.57142857142858
50k,142,205.46511627906978
50k,143,205.46511627906978
50k,144,205.46511627906978
50k,145,204.6590909090909
50k,146,204.6590909090909
50k,147,204.6590909090909
50k,148,204.77777777777777
50k,149,204.77777777777777
50k,150,204.77777777777777
50k,151,204.77777777777777
50k,152,207.3913043478261
50k,153,207.3913043478261
50k,154,207.3913043478261
50k,155,207.4468085106383
50k,156,207.4468085106383
50k,157,207.4468085106383
50k,158,204.16666666666666
50k,159,204.16666666666666
50k,160,204.16666666666666
50k,161,204.16666666666666
50k,162,204.16666666666666
50k,163,207.9591836734694
50k,164,207.9591836734694
50k,165,207.9591836734694
50k,166,207.9591836734694
50k,167,208.8
50k,168,208.8
50k,169,208.8
50k,170,208.8
50k,171,209.01960784313727
50k,172,209.01960784313727
50k,173,209.01960784313727
50k,174,209.01960784313727
50k,175,207.1153846153846
50k,176,207.1153846153846
50k,177,207.1153846153846
50k,178,207.1153846153846
50k,179,207.1153846153846
50k,180,204.1509433962264
50k,181,204.1509433962264
50k,182,204.1509433962264
50k,183,204.1509433962264
50k,184,204.1509433962264
50k,185,204.1509433962264
50k,186,207.03703703703704
50k,187,207.03703703703704
50k,188,207.03703703703704
50k,189,207.03703703703704
50k,190,207.03703703703704
50k,191,207.03703703703704
50k,192,211.1818181818182
50k,193,211.1818181818182
50k,194,211.1818181818182
50k,195,211.1818181818182
50k,196,211.51785714285714
50k,197,211.51785714285714
10k,0,265.0
10k,1,265.0
10k,2,265.0
10k,3,265.0
10k,4,320.0
10k,5,320.0
10k,6,303.3333333333333
10k,7,303.3333333333333
10k,8,303.3333333333333
10k,9,303.3333333333333
10k,10,315.0
10k,11,315.0
10k,12,315.0
10k,13,306.0
10k,14,306.0
10k,15,306.0
10k,16,306.0
10k,17,286.6666666666667
10k,18,286.6666666666667
10k,19,286.6666666666667
10k,20,271.42857142857144
10k,21,271.42857142857144
10k,22,271.42857142857144
10k,23,271.42857142857144
10k,24,271.42857142857144
10k,25,271.42857142857144
10k,26,270.0
10k,27,270.0
10k,28,270.0
10k,29,248.33333333333334
10k,30,248.33333333333334
10k,31,248.33333333333334
10k,32,248.33333333333334
10k,33,235.0
10k,34,235.0
10k,35,226.8181818181818
10k,36,226.8181818181818
10k,37,207.91666666666666
10k,38,207.91666666666666
10k,39,200.0
10k,40,200.0
10k,41,200.0
10k,42,200.0
10k,43,206.07142857142858
10k,44,206.07142857142858
10k,45,206.07142857142858
10k,46,206.07142857142858
10k,47,208.33333333333334
10k,48,208.33333333333334
10k,49,208.33333333333334
10k,50,209.6875
10k,51,209.6875
10k,52,209.6875
10k,53,209.6875
10k,54,212.94117647058823
10k,55,212.94117647058823
10k,56,212.94117647058823
10k,57,212.77777777777777
10k,58,212.77777777777777
10k,59,212.77777777777777
10k,60,211.05263157894737
10k,61,211.05263157894737
10k,62,201.75
10k,63,201.75
10k,64,201.75
10k,65,201.75
10k,66,198.8095238095238
10k,67,198.8095238095238
10k,68,198.8095238095238
10k,69,189.77272727272728
10k,70,189.77272727272728
10k,71,189.77272727272728
10k,72,189.77272727272728
10k,73,189.77272727272728
10k,74,201.52173913043478
10k,75,201.52173913043478
10k,76,201.52173913043478
10k,77,201.52173913043478
10k,78,204.79166666666666
10k,79,204.79166666666666
10k,80,204.79166666666666
10k,81,204.79166666666666
10k,82,204.4
10k,83,204.4
10k,84,200.3846153846154
10k,85,200.3846153846154
10k,86,200.3846153846154
10k,87,200.3846153846154
10k,88,199.44444444444446
10k,89,199.44444444444446
10k,90,199.44444444444446
10k,91,198.92857142857142
10k,92,198.92857142857142
10k,93,194.6551724137931
10k,94,194.6551724137931
10k,95,194.6551724137931
10k,96,192.0
10k,97,192.0
10k,98,189.67741935483872
10k,99,189.67741935483872
10k,100,189.67741935483872
10k,101,189.84375
10k,102,189.84375
10k,103,187.57575757575756
10k,104,187.57575757575756
10k,105,187.57575757575756
10k,106,187.57575757575756
10k,107,186.76470588235293
10k,108,186.76470588235293
10k,109,186.76470588235293
10k,110,187.28571428571428
10k,111,187.28571428571428
10k,112,187.28571428571428
10k,113,188.33333333333334
10k,114,188.33333333333334
10k,115,188.33333333333334
10k,116,188.33333333333334
10k,117,188.3783783783784
10k,118,188.3783783783784
10k,119,188.3783783783784
10k,120,188.3783783783784
10k,121,186.18421052631578
10k,122,186.18421052631578
10k,123,186.18421052631578
10k,124,192.05128205128204
10k,125,192.05128205128204
10k,126,192.05128205128204
10k,127,192.05128205128204
10k,128,192.05128205128204
10k,129,189.25
10k,130,189.25
10k,131,189.25
10k,132,189.25
10k,133,189.25
10k,134,189.25
10k,135,185.0
10k,136,185.0
10k,137,182.38095238095238
10k,138,182.38095238095238
10k,139,182.38095238095238
10k,140,185.11627906976744
10k,141,185.11627906976744
10k,142,185.11627906976744
10k,143,183.52272727272728
10k,144,183.52272727272728
10k,145,183.52272727272728
10k,146,184.11111111111111
10k,147,184.11111111111111
10k,148,184.11111111111111
10k,149,184.11111111111111
10k,150,187.5
10k,151,187.5
10k,152,187.5
10k,153,187.3404255319149
10k,154,187.3404255319149
10k,155,187.3404255319149
10k,156,187.91666666666666
10k,157,187.91666666666666
10k,158,187.91666666666666
10k,159,186.22448979591837
10k,160,186.22448979591837
10k,161,186.22448979591837
10k,162,186.22448979591837
10k,163,187.6
10k,164,187.6
10k,165,187.6
10k,166,187.7450980392157
10k,167,187.7450980392157
10k,168,187.7450980392157
10k,169,187.7450980392157
10k,170,189.1346153846154
10k,171,189.1346153846154
10k,172,189.1346153846154
10k,173,189.1346153846154
10k,174,190.9433962264151
10k,175,190.9433962264151
10k,176,190.9433962264151
10k,177,192.6851851851852
10k,178,192.6851851851852
10k,179,192.6851851851852
10k,180,192.6851851851852
10k,181,194.36363636363637
10k,182,194.36363636363637
10k,183,194.36363636363637
10k,184,194.36363636363637
10k,185,196.16071428571428
10k,186,196.16071428571428
10k,187,196.16071428571428
10k,188,194.56140350877192
10k,189,194.56140350877192
10k,190,194.56140350877192
10k,191,193.36206896551724
10k,192,193.36206896551724
10k,193,191.94915254237287
10k,194,191.94915254237287
10k,195,191.94915254237287
10k,196,191.16666666666666
5k,0,315.0
5k,1,315.0
5k,2,315.0
5k,3,210.0
5k,4,210.0
5k,5,210.0
5k,6,235.0
5k,7,235.0
5k,8,235.0
5k,9,235.0
5k,10,235.0
5k,11,202.5
5k,12,202.5
5k,13,202.5
5k,14,185.0
5k,15,185.0
5k,16,185.0
5k,17,185.0
5k,18,185.0
5k,19,189.16666666666666
5k,20,189.16666666666666
5k,21,189.16666666666666
5k,22,189.16666666666666
5k,23,200.71428571428572
5k,24,200.71428571428572
5k,25,200.71428571428572
5k,26,188.75
5k,27,188.75
5k,28,188.75
5k,29,188.75
5k,30,192.22222222222223
5k,31,192.22222222222223
5k,32,192.22222222222223
5k,33,178.0
5k,34,178.0
5k,35,178.0
5k,36,177.27272727272728
5k,37,177.27272727272728
5k,38,177.27272727272728
5k,39,177.27272727272728
5k,40,177.27272727272728
5k,41,177.5
5k,42,177.5
5k,43,177.5
5k,44,177.5
5k,45,177.5
5k,46,177.5
5k,47,183.07692307692307
5k,48,183.07692307692307
5k,49,177.5
5k,50,177.5
5k,51,177.0
5k,52,177.0
5k,53,177.0
5k,54,177.0
5k,55,191.875
5k,56,191.875
5k,57,191.875
5k,58,189.11764705882354
5k,59,189.11764705882354
5k,60,189.11764705882354
5k,61,185.0
5k,62,185.0
5k,63,175.26315789473685
5k,64,175.26315789473685
5k,65,175.26315789473685
5k,66,175.26315789473685
5k,67,175.26315789473685
5k,68,175.26315789473685
5k,69,175.26315789473685
5k,70,175.26315789473685
5k,71,184.5
5k,72,184.5
5k,73,184.5
5k,74,184.5
5k,75,184.5
5k,76,184.04761904761904
5k,77,184.04761904761904
5k,78,184.04761904761904
5k,79,193.1818181818182
5k,80,193.1818181818182
5k,81,193.1818181818182
5k,82,193.1818181818182
5k,83,194.34782608695653
5k,84,194.34782608695653
5k,85,194.34782608695653
5k,86,194.34782608695653
5k,87,195.41666666666666
5k,88,195.41666666666666
5k,89,195.41666666666666
5k,90,195.41666666666666
5k,91,195.41666666666666
5k,92,198.8
5k,93,198.8
5k,94,198.8
5k,95,198.8
5k,96,199.42307692307693
5k,97,199.42307692307693
5k,98,199.42307692307693
5k,99,199.42307692307693
5k,100,199.42307692307693
5k,101,197.77777777777777
5k,102,197.77777777777777
5k,103,197.77777777777777
5k,104,197.77777777777777
5k,105,197.77777777777777
5k,106,197.77777777777777
5k,107,194.46428571428572
5k,108,194.46428571428572
5k,109,194.46428571428572
5k,110,194.46428571428572
5k,111,194.46428571428572
5k,112,194.46428571428572
5k,113,195.51724137931035
5k,114,195.51724137931035
5k,115,193.83333333333334
5k,116,193.83333333333334
5k,117,193.83333333333334
5k,118,194.03225806451613
5k,119,194.03225806451613
5k,120,194.03225806451613
5k,121,194.53125
5k,122,194.53125
5k,123,194.53125
5k,124,192.12121212121212
5k,125,192.12121212121212
5k,126,186.47058823529412
5k,127,186.47058823529412
5k,128,187.85714285714286
5k,129,187.85714285714286
5k,130,186.38888888888889
5k,131,186.38888888888889
5k,132,186.38888888888889
5k,133,184.72972972972974
5k,134,184.72972972972974
5k,135,179.8684210526316
5k,136,179.8684210526316
5k,137,178.07692307692307
5k,138,178.07692307692307
5k,139,179.25
5k,140,179.25
5k,141,179.25
5k,142,181.46341463414635
5k,143,181.46341463414635
5k,144,182.5
5k,145,182.5
5k,146,182.67441860465115
