capacity,episodes,reward
10k,27,290.0
10k,28,290.0
10k,29,290.0
10k,30,267.5
10k,31,267.5
10k,32,267.5
10k,33,267.5
10k,34,267.5
10k,35,267.5
10k,36,267.5
10k,37,255.55555555555554
10k,38,255.55555555555554
10k,39,255.55555555555554
10k,40,255.55555555555554
10k,41,244.0
10k,42,244.0
10k,43,244.0
10k,44,244.0
10k,45,244.0
10k,46,240.9090909090909
10k,47,240.9090909090909
10k,48,240.9090909090909
10k,49,240.9090909090909
10k,50,244.16666666666666
10k,51,244.16666666666666
10k,52,236.15384615384616
10k,53,236.15384615384616
10k,54,236.15384615384616
10k,55,236.15384615384616
10k,56,230.71428571428572
10k,57,230.71428571428572
10k,58,230.71428571428572
10k,59,230.71428571428572
10k,60,222.66666666666666
10k,61,222.66666666666666
10k,62,222.66666666666666
10k,63,222.66666666666666
10k,64,220.0
10k,65,220.0
10k,66,220.0
10k,67,220.0
10k,68,220.0
10k,69,214.7058823529412
10k,70,214.7058823529412
10k,71,214.7058823529412
10k,72,214.7058823529412
10k,73,214.44444444444446
10k,74,214.44444444444446
10k,75,214.44444444444446
10k,76,210.52631578947367
10k,77,210.52631578947367
10k,78,210.52631578947367
10k,79,210.52631578947367
10k,80,219.0
10k,81,219.0
10k,82,219.0
10k,83,219.0
10k,84,212.38095238095238
10k,85,212.38095238095238
10k,86,212.38095238095238
10k,87,212.38095238095238
10k,88,212.38095238095238
10k,89,210.9090909090909
10k,90,210.9090909090909
10k,91,210.9090909090909
10k,92,205.2173913043478
10k,93,205.2173913043478
10k,94,205.2173913043478
10k,95,205.2173913043478
10k,96,201.25
10k,97,201.25
10k,98,201.25
10k,99,201.25
10k,100,218.4
10k,101,218.4
10k,102,218.4
10k,103,218.4
10k,104,214.23076923076923
10k,105,214.23076923076923
10k,106,213.33333333333334
10k,107,213.33333333333334
10k,108,213.33333333333334
10k,109,213.33333333333334
10k,110,213.33333333333334
10k,111,222.14285714285714
10k,112,222.14285714285714
10k,113,222.14285714285714
10k,114,222.14285714285714
10k,115,222.14285714285714
10k,116,219.31034482758622
10k,117,219.31034482758622
10k,118,219.31034482758622
10k,119,216.66666666666666
10k,120,216.66666666666666
10k,121,216.66666666666666
10k,122,216.66666666666666
10k,123,215.80645161290323
10k,124,215.80645161290323
10k,125,215.80645161290323
10k,126,215.80645161290323
10k,127,215.80645161290323
10k,128,213.4375
10k,129,213.4375
10k,130,213.4375
10k,131,210.3030303030303
10k,132,210.3030303030303
10k,133,208.23529411764707
10k,134,208.23529411764707
10k,135,205.42857142857142
10k,136,205.42857142857142
10k,137,205.42857142857142
10k,138,202.77777777777777
10k,139,202.77777777777777
10k,140,202.77777777777777
10k,141,200.27027027027026
10k,142,200.27027027027026
10k,143,200.27027027027026
10k,144,200.52631578947367
10k,145,200.52631578947367
10k,146,200.52631578947367
10k,147,200.52631578947367
10k,148,209.74358974358975
