capacity,episodes,reward
5k,9,2.0
5k,10,2.0
5k,11,1.6666666666666667
5k,12,1.6666666666666667
5k,13,1.7272727272727273
5k,14,1.7272727272727273
5k,15,1.8333333333333333
5k,16,1.8461538461538463
5k,17,1.8571428571428572
5k,18,1.8666666666666667
5k,19,1.8125
5k,20,1.7647058823529411
5k,21,1.7222222222222223
5k,22,1.6
5k,23,1.619047619047619
5k,24,1.619047619047619
5k,25,1.7727272727272727
5k,26,1.6956521739130435
5k,27,1.6956521739130435
5k,28,1.8333333333333333
5k,29,1.8076923076923077
5k,30,1.8076923076923077
5k,31,1.8148148148148149
5k,32,1.7857142857142858
5k,33,1.7666666666666666
5k,34,1.7666666666666666
5k,35,1.8064516129032258
5k,36,1.78125
5k,37,1.7272727272727273
5k,38,1.7352941176470589
5k,39,1.6666666666666667
5k,40,1.6216216216216217
5k,41,1.631578947368421
5k,42,1.5897435897435896
5k,43,1.575
5k,44,1.5
5k,45,1.5116279069767442
5k,46,1.5116279069767442
5k,47,1.511111111111111
5k,48,1.5
5k,49,1.4893617021276595
5k,50,1.4583333333333333
5k,51,1.4489795918367347
5k,52,1.46
5k,53,1.4509803921568627
5k,54,1.4150943396226414
5k,55,1.3888888888888888
5k,56,1.3818181818181818
5k,57,1.3508771929824561
5k,58,1.3448275862068966
5k,59,1.3389830508474576
5k,60,1.35
5k,61,1.3278688524590163
5k,62,1.3015873015873016
5k,63,1.328125
5k,64,1.3076923076923077
5k,65,1.3076923076923077
5k,66,1.3484848484848484
5k,67,1.3235294117647058
5k,68,1.318840579710145
5k,69,1.3285714285714285
5k,70,1.3380281690140845
5k,71,1.3194444444444444
5k,72,1.3287671232876712
5k,73,1.3243243243243243
5k,74,1.36
5k,75,1.3421052631578947
5k,76,1.3766233766233766
5k,77,1.3846153846153846
5k,78,1.3670886075949367
5k,79,1.3875
5k,80,1.3950617283950617
5k,81,1.4146341463414633
5k,82,1.4146341463414633
5k,83,1.4047619047619047
5k,84,1.388235294117647
5k,85,1.3837209302325582
5k,86,1.4137931034482758
5k,87,1.3977272727272727
5k,88,1.404494382022472
5k,89,1.3888888888888888
5k,90,1.3956043956043955
5k,91,1.3804347826086956
5k,92,1.3804347826086956
5k,93,1.3936170212765957
5k,94,1.3894736842105264
5k,95,1.375
5k,96,1.3711340206185567
5k,97,1.3434343434343434
5k,98,1.34
5k,99,1.33
5k,100,1.31
5k,101,1.32
5k,102,1.29
5k,103,1.29
5k,104,1.29
5k,105,1.3
5k,106,1.31
5k,107,1.3
5k,108,1.31
5k,109,1.3
5k,110,1.29
5k,111,1.29
5k,112,1.27
5k,113,1.26
5k,114,1.28
5k,115,1.27
5k,116,1.26
5k,117,1.28
5k,118,1.28
5k,119,1.26
5k,120,1.29
5k,121,1.29
5k,122,1.24
5k,123,1.24
